訂單編號,路線代碼,司機代碼,預計到達,實際到達,客戶時窗起,客戶時窗迄,貨損旗標,客戶緯度,客戶經度
DLV-20250925-04764,R-01,D-11,2025-09-25 12:36:00,2025-09-25 12:39:41,2025-09-25 12:18:00,2025-09-25 12:54:00,0,24.13273,120.68375
DLV-20250925-04765,R-01,D-07,2025-09-25 09:01:00,2025-09-25 09:19:41,2025-09-25 08:34:00,2025-09-25 09:28:00,0,24.16617,120.70002
DLV-20250925-04766,R-01,D-11,2025-09-25 15:21:00,2025-09-25 15:14:38,2025-09-25 15:00:00,2025-09-25 15:42:00,0,24.15746,120.69291
DLV-20250925-04767,R-01,D-07,2025-09-25 15:00:00,2025-09-25 14:52:25,2025-09-25 14:33:00,2025-09-25 15:27:00,0,24.1564,120.7131
DLV-20250925-04768,R-01,D-07,2025-09-25 13:06:00,2025-09-25 13:25:06,2025-09-25 12:51:00,2025-09-25 13:21:00,0,24.13634,120.66186
DLV-20250925-04769,R-01,D-11,2025-09-25 11:22:00,2025-09-25 11:34:17,2025-09-25 11:03:00,2025-09-25 11:41:00,0,24.14927,120.69185
DLV-20250925-04770,R-02,D-01,2025-09-25 13:13:00,2025-09-25 12:54:55,2025-09-25 12:55:00,2025-09-25 13:31:00,0,24.14094,120.63362
DLV-20250925-04771,R-02,D-12,2025-09-25 14:30:00,2025-09-25 14:19:56,2025-09-25 14:01:00,2025-09-25 14:59:00,0,24.1852,120.61944
DLV-20250925-04772,R-02,D-12,2025-09-25 13:35:00,2025-09-25 13:42:42,2025-09-25 13:17:00,2025-09-25 13:53:00,0,24.16203,120.62686
DLV-20250925-04773,R-02,D-02,2025-09-25 14:09:00,2025-09-25 14:05:40,2025-09-25 13:46:00,2025-09-25 14:32:00,0,24.17428,120.60488
DLV-20250925-04774,R-02,D-01,2025-09-25 16:24:00,2025-09-25 16:29:17,2025-09-25 16:02:00,2025-09-25 16:46:00,0,24.14762,120.60174
DLV-20250925-04775,R-02,D-12,2025-09-25 14:15:00,2025-09-25 14:10:24,2025-09-25 13:49:00,2025-09-25 14:41:00,0,24.18585,120.65294
DLV-20250925-04776,R-02,D-01,2025-09-25 17:41:00,2025-09-25 17:30:14,2025-09-25 17:21:00,2025-09-25 18:01:00,0,24.17471,120.62244
DLV-20250925-04777,R-02,D-01,2025-09-25 13:45:00,2025-09-25 13:42:25,2025-09-25 13:30:00,2025-09-25 14:00:00,0,24.15032,120.64977
DLV-20250925-04778,R-02,D-02,2025-09-25 13:29:00,2025-09-25 13:38:28,2025-09-25 12:59:00,2025-09-25 13:59:00,0,24.19955,120.62096
DLV-20250925-04779,R-02,D-02,2025-09-25 09:17:00,2025-09-25 09:15:41,2025-09-25 09:01:00,2025-09-25 09:33:00,0,24.16336,120.62772
DLV-20250925-04780,R-02,D-12,2025-09-25 13:23:00,2025-09-25 13:28:16,2025-09-25 12:58:00,2025-09-25 13:48:00,0,24.20566,120.60364
DLV-20250925-04781,R-02,D-02,2025-09-25 10:49:00,2025-09-25 10:38:18,2025-09-25 10:33:00,2025-09-25 11:05:00,0,24.19187,120.60507
DLV-20250925-04782,R-02,D-02,2025-09-25 16:13:00,2025-09-25 16:23:12,2025-09-25 15:55:00,2025-09-25 16:31:00,0,24.17151,120.64467
DLV-20250925-04783,R-02,D-02,2025-09-25 10:45:00,2025-09-25 10:38:23,2025-09-25 10:15:00,2025-09-25 11:15:00,0,24.1551,120.63499
DLV-20250925-04784,R-02,D-02,2025-09-25 12:02:00,2025-09-25 11:43:17,2025-09-25 11:42:00,2025-09-25 12:22:00,0,24.20183,120.62523
DLV-20250925-04785,R-02,D-12,2025-09-25 16:42:00,2025-09-25 16:45:06,2025-09-25 16:13:00,2025-09-25 17:11:00,0,24.18419,120.61895
DLV-20250925-04786,R-02,D-12,2025-09-25 18:06:00,2025-09-25 18:07:02,2025-09-25 17:46:00,2025-09-25 18:26:00,0,24.14978,120.64606
DLV-20250925-04787,R-02,D-01,2025-09-25 09:16:00,2025-09-25 09:05:31,2025-09-25 08:48:00,2025-09-25 09:44:00,0,24.20303,120.66027
DLV-20250925-04788,R-02,D-02,2025-09-25 14:51:00,2025-09-25 14:48:26,2025-09-25 14:21:00,2025-09-25 15:21:00,0,24.17394,120.59033
DLV-20250925-04789,R-02,D-01,2025-09-25 18:53:00,2025-09-25 19:24:48,2025-09-25 18:27:00,2025-09-25 19:19:00,0,24.14317,120.6312
DLV-20250925-04790,R-02,D-12,2025-09-25 18:04:00,2025-09-25 17:59:44,2025-09-25 17:40:00,2025-09-25 18:28:00,0,24.18566,120.63919
DLV-20250925-04791,R-02,D-12,2025-09-25 14:56:00,2025-09-25 14:46:56,2025-09-25 14:34:00,2025-09-25 15:18:00,0,24.19358,120.60216
DLV-20250925-04792,R-03,D-03,2025-09-25 10:33:00,2025-09-25 11:04:33,2025-09-25 10:03:00,2025-09-25 11:03:00,1,24.10573,120.57482
DLV-20250925-04793,R-03,D-07,2025-09-25 13:35:00,2025-09-25 14:06:43,2025-09-25 13:12:00,2025-09-25 13:58:00,0,24.04018,120.54473
DLV-20250925-04794,R-03,D-07,2025-09-25 09:50:00,2025-09-25 10:31:51,2025-09-25 09:32:00,2025-09-25 10:08:00,0,24.07382,120.61752
DLV-20250925-04795,R-03,D-03,2025-09-25 16:49:00,2025-09-25 17:52:57,2025-09-25 16:21:00,2025-09-25 17:17:00,0,24.05291,120.59864
DLV-20250925-04796,R-03,D-07,2025-09-25 13:09:00,2025-09-25 13:40:05,2025-09-25 12:46:00,2025-09-25 13:32:00,0,24.0871,120.57883
DLV-20250925-04797,R-03,D-03,2025-09-25 14:07:00,2025-09-25 14:21:25,2025-09-25 13:37:00,2025-09-25 14:37:00,0,24.105,120.57263
DLV-20250925-04798,R-03,D-07,2025-09-25 13:28:00,2025-09-25 13:59:45,2025-09-25 13:06:00,2025-09-25 13:50:00,0,24.07875,120.54535
DLV-20250925-04799,R-03,D-03,2025-09-25 14:12:00,2025-09-25 14:58:42,2025-09-25 13:53:00,2025-09-25 14:31:00,0,24.09712,120.54441
DLV-20250925-04800,R-03,D-07,2025-09-25 16:29:00,2025-09-25 17:20:16,2025-09-25 16:02:00,2025-09-25 16:56:00,1,24.09081,120.57804
DLV-20250925-04801,R-03,D-03,2025-09-25 09:16:00,2025-09-25 10:24:06,2025-09-25 08:50:00,2025-09-25 09:42:00,0,24.10346,120.54374
DLV-20250925-04802,R-03,D-03,2025-09-25 12:57:00,2025-09-25 13:55:01,2025-09-25 12:27:00,2025-09-25 13:27:00,0,24.05181,120.60211
DLV-20250925-04803,R-03,D-03,2025-09-25 16:07:00,2025-09-25 16:59:54,2025-09-25 15:38:00,2025-09-25 16:36:00,0,24.0744,120.5993
DLV-20250925-04804,R-03,D-07,2025-09-25 09:26:00,2025-09-25 10:07:26,2025-09-25 09:06:00,2025-09-25 09:46:00,0,24.0886,120.54188
DLV-20250925-04805,R-03,D-07,2025-09-25 12:32:00,2025-09-25 13:20:59,2025-09-25 12:04:00,2025-09-25 13:00:00,0,24.05084,120.60917
DLV-20250925-04806,R-03,D-07,2025-09-25 09:09:00,2025-09-25 09:42:57,2025-09-25 08:47:00,2025-09-25 09:31:00,0,24.06549,120.56472
DLV-20250925-04807,R-03,D-07,2025-09-25 13:56:00,2025-09-25 14:19:38,2025-09-25 13:40:00,2025-09-25 14:12:00,0,24.07072,120.57739
DLV-20250925-04808,R-03,D-03,2025-09-25 19:02:00,2025-09-25 19:27:41,2025-09-25 18:44:00,2025-09-25 19:20:00,0,24.10364,120.56807
DLV-20250925-04809,R-03,D-03,2025-09-25 15:58:00,2025-09-25 16:41:06,2025-09-25 15:28:00,2025-09-25 16:28:00,0,24.10921,120.55238
DLV-20250925-04810,R-03,D-03,2025-09-25 15:24:00,2025-09-25 15:43:27,2025-09-25 14:59:00,2025-09-25 15:49:00,0,24.04034,120.55874
DLV-20250925-04811,R-03,D-03,2025-09-25 13:10:00,2025-09-25 13:29:22,2025-09-25 12:42:00,2025-09-25 13:38:00,0,24.0622,120.5668
DLV-20250925-04812,R-03,D-03,2025-09-25 17:47:00,2025-09-25 17:59:08,2025-09-25 17:32:00,2025-09-25 18:02:00,0,24.11116,120.55918
DLV-20250925-04813,R-03,D-03,2025-09-25 14:28:00,2025-09-25 15:01:04,2025-09-25 14:01:00,2025-09-25 14:55:00,0,24.07549,120.58463
DLV-20250925-04814,R-03,D-07,2025-09-25 13:22:00,2025-09-25 14:07:26,2025-09-25 12:54:00,2025-09-25 13:50:00,0,24.04953,120.57524
DLV-20250925-04815,R-03,D-07,2025-09-25 19:23:00,2025-09-25 20:16:13,2025-09-25 18:57:00,2025-09-25 19:49:00,0,24.07188,120.57942
DLV-20250925-04816,R-04,D-04,2025-09-25 10:08:00,2025-09-25 10:09:32,2025-09-25 09:40:00,2025-09-25 10:36:00,0,24.18462,120.68544
DLV-20250925-04817,R-04,D-04,2025-09-25 18:09:00,2025-09-25 18:08:44,2025-09-25 17:41:00,2025-09-25 18:37:00,1,24.14063,120.67497
DLV-20250925-04818,R-04,D-11,2025-09-25 14:04:00,2025-09-25 13:57:35,2025-09-25 13:38:00,2025-09-25 14:30:00,0,24.17403,120.73612
DLV-20250925-04819,R-04,D-04,2025-09-25 14:04:00,2025-09-25 14:09:21,2025-09-25 13:41:00,2025-09-25 14:27:00,0,24.12743,120.72681
DLV-20250925-04820,R-04,D-02,2025-09-25 16:51:00,2025-09-25 16:45:00,2025-09-25 16:30:00,2025-09-25 17:12:00,0,24.17946,120.72458
DLV-20250925-04821,R-04,D-04,2025-09-25 17:41:00,2025-09-25 17:45:24,2025-09-25 17:11:00,2025-09-25 18:11:00,0,24.12276,120.67579
DLV-20250925-04822,R-04,D-04,2025-09-25 15:48:00,2025-09-25 15:48:33,2025-09-25 15:31:00,2025-09-25 16:05:00,0,24.16466,120.66616
DLV-20250925-04823,R-04,D-02,2025-09-25 15:49:00,2025-09-25 15:45:29,2025-09-25 15:30:00,2025-09-25 16:08:00,0,24.16401,120.68094
DLV-20250925-04824,R-04,D-04,2025-09-25 09:47:00,2025-09-25 09:52:54,2025-09-25 09:29:00,2025-09-25 10:05:00,0,24.11019,120.68158
DLV-20250925-04825,R-04,D-11,2025-09-25 10:10:00,2025-09-25 09:58:44,2025-09-25 09:47:00,2025-09-25 10:33:00,0,24.17721,120.70809
DLV-20250925-04826,R-04,D-11,2025-09-25 13:15:00,2025-09-25 13:08:32,2025-09-25 12:46:00,2025-09-25 13:44:00,0,24.18587,120.7043
DLV-20250925-04827,R-04,D-11,2025-09-25 10:51:00,2025-09-25 10:59:00,2025-09-25 10:33:00,2025-09-25 11:09:00,0,24.18408,120.67998
DLV-20250925-04828,R-04,D-11,2025-09-25 09:33:00,2025-09-25 09:42:09,2025-09-25 09:18:00,2025-09-25 09:48:00,0,24.15335,120.70742
DLV-20250925-04829,R-04,D-02,2025-09-25 14:54:00,2025-09-25 14:33:34,2025-09-25 14:38:00,2025-09-25 15:10:00,0,24.13142,120.67541
DLV-20250925-04830,R-04,D-04,2025-09-25 09:21:00,2025-09-25 08:51:11,2025-09-25 09:05:00,2025-09-25 09:37:00,0,24.16929,120.71559
DLV-20250925-04831,R-04,D-02,2025-09-25 14:24:00,2025-09-25 14:42:45,2025-09-25 13:59:00,2025-09-25 14:49:00,0,24.15146,120.72589
DLV-20250925-04832,R-04,D-04,2025-09-25 18:37:00,2025-09-25 18:45:50,2025-09-25 18:19:00,2025-09-25 18:55:00,0,24.18997,120.66778
DLV-20250925-04833,R-04,D-11,2025-09-25 15:36:00,2025-09-25 15:37:48,2025-09-25 15:12:00,2025-09-25 16:00:00,0,24.18118,120.73686
DLV-20250925-04834,R-04,D-02,2025-09-25 11:58:00,2025-09-25 12:07:34,2025-09-25 11:30:00,2025-09-25 12:26:00,0,24.17636,120.72206
DLV-20250925-04835,R-04,D-02,2025-09-25 17:07:00,2025-09-25 17:04:17,2025-09-25 16:48:00,2025-09-25 17:26:00,0,24.16793,120.68774
DLV-20250925-04836,R-04,D-11,2025-09-25 12:25:00,2025-09-25 12:25:40,2025-09-25 12:02:00,2025-09-25 12:48:00,0,24.17589,120.72267
DLV-20250925-04837,R-04,D-04,2025-09-25 18:57:00,2025-09-25 18:59:32,2025-09-25 18:40:00,2025-09-25 19:14:00,0,24.1411,120.72896
DLV-20250925-04838,R-05,D-04,2025-09-25 12:14:00,2025-09-25 12:04:10,2025-09-25 11:57:00,2025-09-25 12:31:00,0,24.08578,120.65962
DLV-20250925-04839,R-05,D-05,2025-09-25 19:22:00,2025-09-25 19:04:28,2025-09-25 19:04:00,2025-09-25 19:40:00,0,24.09626,120.66428
DLV-20250925-04840,R-05,D-07,2025-09-25 19:06:00,2025-09-25 19:28:38,2025-09-25 18:50:00,2025-09-25 19:22:00,0,24.13917,120.67058
DLV-20250925-04841,R-05,D-05,2025-09-25 13:41:00,2025-09-25 13:36:00,2025-09-25 13:23:00,2025-09-25 13:59:00,0,24.09314,120.66727
DLV-20250925-04842,R-05,D-04,2025-09-25 18:56:00,2025-09-25 19:02:31,2025-09-25 18:37:00,2025-09-25 19:15:00,0,24.13276,120.62684
DLV-20250925-04843,R-05,D-04,2025-09-25 13:57:00,2025-09-25 13:52:11,2025-09-25 13:27:00,2025-09-25 14:27:00,0,24.07252,120.63991
DLV-20250925-04844,R-05,D-04,2025-09-25 12:42:00,2025-09-25 12:08:18,2025-09-25 12:16:00,2025-09-25 13:08:00,0,24.13959,120.65404
DLV-20250925-04845,R-05,D-05,2025-09-25 14:34:00,2025-09-25 14:22:40,2025-09-25 14:19:00,2025-09-25 14:49:00,0,24.13342,120.64101
DLV-20250925-04846,R-05,D-04,2025-09-25 13:56:00,2025-09-25 14:04:34,2025-09-25 13:40:00,2025-09-25 14:12:00,0,24.09452,120.67568
DLV-20250925-04847,R-05,D-05,2025-09-25 11:43:00,2025-09-25 11:33:44,2025-09-25 11:17:00,2025-09-25 12:09:00,0,24.13923,120.635
DLV-20250925-04848,R-05,D-04,2025-09-25 09:27:00,2025-09-25 09:15:55,2025-09-25 09:00:00,2025-09-25 09:54:00,0,24.11406,120.63922
DLV-20250925-04849,R-05,D-07,2025-09-25 18:26:00,2025-09-25 18:33:51,2025-09-25 18:04:00,2025-09-25 18:48:00,0,24.08388,120.6895
DLV-20250925-04850,R-05,D-05,2025-09-25 14:14:00,2025-09-25 14:16:49,2025-09-25 13:51:00,2025-09-25 14:37:00,0,24.08147,120.68416
DLV-20250925-04851,R-05,D-07,2025-09-25 14:21:00,2025-09-25 14:15:16,2025-09-25 14:05:00,2025-09-25 14:37:00,0,24.14195,120.69927
DLV-20250925-04852,R-05,D-04,2025-09-25 17:01:00,2025-09-25 17:12:14,2025-09-25 16:44:00,2025-09-25 17:18:00,0,24.06714,120.6354
DLV-20250925-04853,R-05,D-05,2025-09-25 14:55:00,2025-09-25 15:01:55,2025-09-25 14:40:00,2025-09-25 15:10:00,0,24.09593,120.68567
DLV-20250925-04854,R-05,D-05,2025-09-25 13:29:00,2025-09-25 13:30:54,2025-09-25 13:08:00,2025-09-25 13:50:00,0,24.14452,120.69212
DLV-20250925-04855,R-05,D-05,2025-09-25 12:39:00,2025-09-25 12:50:16,2025-09-25 12:22:00,2025-09-25 12:56:00,0,24.08236,120.70098
DLV-20250925-04856,R-05,D-07,2025-09-25 10:52:00,2025-09-25 10:36:44,2025-09-25 10:24:00,2025-09-25 11:20:00,0,24.13354,120.67597
DLV-20250925-04857,R-05,D-05,2025-09-25 15:40:00,2025-09-25 15:20:14,2025-09-25 15:10:00,2025-09-25 16:10:00,0,24.11578,120.68509
DLV-20250925-04858,R-06,D-05,2025-09-25 19:55:00,2025-09-25 20:04:57,2025-09-25 19:33:00,2025-09-25 20:17:00,0,24.22975,120.71746
DLV-20250925-04859,R-06,D-09,2025-09-25 11:25:00,2025-09-25 11:25:15,2025-09-25 11:10:00,2025-09-25 11:40:00,0,24.26139,120.71576
DLV-20250925-04860,R-06,D-09,2025-09-25 16:50:00,2025-09-25 16:41:58,2025-09-25 16:28:00,2025-09-25 17:12:00,0,24.28466,120.75459
DLV-20250925-04861,R-06,D-05,2025-09-25 11:20:00,2025-09-25 11:12:23,2025-09-25 10:59:00,2025-09-25 11:41:00,0,24.28529,120.69037
DLV-20250925-04862,R-06,D-06,2025-09-25 11:23:00,2025-09-25 11:33:29,2025-09-25 10:54:00,2025-09-25 11:52:00,0,24.24648,120.70018
DLV-20250925-04863,R-06,D-06,2025-09-25 19:21:00,2025-09-25 19:35:20,2025-09-25 18:55:00,2025-09-25 19:47:00,0,24.21798,120.75405
DLV-20250925-04864,R-06,D-09,2025-09-25 13:27:00,2025-09-25 13:38:36,2025-09-25 13:11:00,2025-09-25 13:43:00,0,24.24028,120.7225
DLV-20250925-04865,R-06,D-09,2025-09-25 15:45:00,2025-09-25 15:46:23,2025-09-25 15:21:00,2025-09-25 16:09:00,0,24.2727,120.74065
DLV-20250925-04866,R-06,D-09,2025-09-25 13:29:00,2025-09-25 13:15:09,2025-09-25 13:04:00,2025-09-25 13:54:00,0,24.26007,120.75075
DLV-20250925-04867,R-06,D-09,2025-09-25 12:23:00,2025-09-25 12:11:59,2025-09-25 11:59:00,2025-09-25 12:47:00,0,24.24798,120.75044
DLV-20250925-04868,R-06,D-09,2025-09-25 12:43:00,2025-09-25 12:24:49,2025-09-25 12:23:00,2025-09-25 13:03:00,0,24.22931,120.73162
DLV-20250925-04869,R-06,D-05,2025-09-25 11:59:00,2025-09-25 11:53:58,2025-09-25 11:31:00,2025-09-25 12:27:00,0,24.26633,120.71794
DLV-20250925-04870,R-06,D-06,2025-09-25 15:47:00,2025-09-25 15:58:11,2025-09-25 15:18:00,2025-09-25 16:16:00,0,24.25203,120.74345
DLV-20250925-04871,R-06,D-09,2025-09-25 18:33:00,2025-09-25 18:39:33,2025-09-25 18:05:00,2025-09-25 19:01:00,0,24.21627,120.69799
DLV-20250925-04872,R-06,D-09,2025-09-25 14:39:00,2025-09-25 14:34:54,2025-09-25 14:14:00,2025-09-25 15:04:00,0,24.25686,120.73634
DLV-20250925-04873,R-06,D-05,2025-09-25 10:45:00,2025-09-25 10:24:30,2025-09-25 10:20:00,2025-09-25 11:10:00,0,24.22383,120.75623
DLV-20250925-04874,R-06,D-06,2025-09-25 19:03:00,2025-09-25 19:21:25,2025-09-25 18:42:00,2025-09-25 19:24:00,0,24.25568,120.69101
DLV-20250925-04875,R-06,D-09,2025-09-25 12:32:00,2025-09-25 12:45:40,2025-09-25 12:06:00,2025-09-25 12:58:00,0,24.28679,120.75549
DLV-20250925-04876,R-06,D-06,2025-09-25 19:29:00,2025-09-25 19:21:50,2025-09-25 19:10:00,2025-09-25 19:48:00,0,24.27354,120.68163
DLV-20250925-04877,R-07,D-08,2025-09-25 09:50:00,2025-09-25 09:41:57,2025-09-25 09:35:00,2025-09-25 10:05:00,0,24.06544,120.76037
DLV-20250925-04878,R-07,D-10,2025-09-25 19:26:00,2025-09-25 19:21:14,2025-09-25 19:01:00,2025-09-25 19:51:00,0,24.08408,120.76689
DLV-20250925-04879,R-07,D-08,2025-09-25 13:55:00,2025-09-25 13:37:32,2025-09-25 13:39:00,2025-09-25 14:11:00,0,24.0768,120.72785
DLV-20250925-04880,R-07,D-08,2025-09-25 19:32:00,2025-09-25 19:37:54,2025-09-25 19:06:00,2025-09-25 19:58:00,0,24.0837,120.73467
DLV-20250925-04881,R-07,D-08,2025-09-25 19:11:00,2025-09-25 19:12:30,2025-09-25 18:47:00,2025-09-25 19:35:00,0,24.10266,120.76713
DLV-20250925-04882,R-07,D-10,2025-09-25 15:22:00,2025-09-25 15:23:49,2025-09-25 15:03:00,2025-09-25 15:41:00,0,24.11029,120.73587
DLV-20250925-04883,R-07,D-08,2025-09-25 14:07:00,2025-09-25 13:51:38,2025-09-25 13:48:00,2025-09-25 14:26:00,0,24.05012,120.7722
DLV-20250925-04884,R-07,D-10,2025-09-25 12:48:00,2025-09-25 12:52:17,2025-09-25 12:26:00,2025-09-25 13:10:00,0,24.12056,120.75706
DLV-20250925-04885,R-07,D-10,2025-09-25 19:30:00,2025-09-25 19:29:45,2025-09-25 19:11:00,2025-09-25 19:49:00,0,24.11164,120.74678
DLV-20250925-04886,R-07,D-10,2025-09-25 14:03:00,2025-09-25 14:04:13,2025-09-25 13:39:00,2025-09-25 14:27:00,0,24.09222,120.76794
DLV-20250925-04887,R-07,D-10,2025-09-25 09:30:00,2025-09-25 09:34:23,2025-09-25 09:00:00,2025-09-25 10:00:00,0,24.11664,120.77022
DLV-20250925-04888,R-07,D-08,2025-09-25 15:05:00,2025-09-25 15:39:23,2025-09-25 14:49:00,2025-09-25 15:21:00,0,24.06614,120.75155
DLV-20250925-04889,R-07,D-10,2025-09-25 18:48:00,2025-09-25 18:35:02,2025-09-25 18:18:00,2025-09-25 19:18:00,0,24.11257,120.79333
DLV-20250925-04890,R-07,D-08,2025-09-25 16:07:00,2025-09-25 16:07:16,2025-09-25 15:47:00,2025-09-25 16:27:00,0,24.06342,120.7512
DLV-20250925-04891,R-07,D-08,2025-09-25 09:13:00,2025-09-25 09:24:29,2025-09-25 08:46:00,2025-09-25 09:40:00,0,24.11281,120.76583
DLV-20250925-04892,R-07,D-08,2025-09-25 14:20:00,2025-09-25 14:36:36,2025-09-25 13:51:00,2025-09-25 14:49:00,0,24.11616,120.75917
DLV-20250925-04893,R-07,D-10,2025-09-25 09:30:00,2025-09-25 09:49:52,2025-09-25 09:14:00,2025-09-25 09:46:00,0,24.05907,120.77509
DLV-20250925-04894,R-07,D-10,2025-09-25 16:53:00,2025-09-25 16:49:09,2025-09-25 16:26:00,2025-09-25 17:20:00,0,24.10308,120.77993
DLV-20250925-04895,R-07,D-08,2025-09-25 11:43:00,2025-09-25 11:36:15,2025-09-25 11:22:00,2025-09-25 12:04:00,0,24.09861,120.73892
DLV-20250925-04896,R-07,D-10,2025-09-25 11:55:00,2025-09-25 12:01:25,2025-09-25 11:26:00,2025-09-25 12:24:00,0,24.10084,120.74045
DLV-20250925-04897,R-07,D-08,2025-09-25 18:20:00,2025-09-25 18:45:43,2025-09-25 17:55:00,2025-09-25 18:45:00,0,24.12437,120.73742
DLV-20250925-04898,R-07,D-08,2025-09-25 09:41:00,2025-09-25 09:31:37,2025-09-25 09:23:00,2025-09-25 09:59:00,0,24.04931,120.77431
DLV-20250925-04899,R-07,D-10,2025-09-25 13:03:00,2025-09-25 13:10:22,2025-09-25 12:34:00,2025-09-25 13:32:00,0,24.11461,120.7972
DLV-20250925-04900,R-07,D-08,2025-09-25 13:53:00,2025-09-25 13:57:50,2025-09-25 13:32:00,2025-09-25 14:14:00,0,24.07412,120.78908
DLV-20250925-04901,R-07,D-08,2025-09-25 16:47:00,2025-09-25 16:43:54,2025-09-25 16:25:00,2025-09-25 17:09:00,0,24.07419,120.73281
DLV-20250925-04902,R-07,D-08,2025-09-25 18:20:00,2025-09-25 18:11:48,2025-09-25 17:51:00,2025-09-25 18:49:00,0,24.10076,120.74677
DLV-20250925-04903,R-08,D-09,2025-09-25 18:37:00,2025-09-25 18:42:55,2025-09-25 18:20:00,2025-09-25 18:54:00,0,24.30547,120.65359
DLV-20250925-04904,R-08,D-06,2025-09-25 18:48:00,2025-09-25 18:50:19,2025-09-25 18:24:00,2025-09-25 19:12:00,0,24.26465,120.64577
DLV-20250925-04905,R-08,D-06,2025-09-25 09:03:00,2025-09-25 08:54:20,2025-09-25 08:42:00,2025-09-25 09:24:00,0,24.31603,120.59697
DLV-20250925-04906,R-08,D-03,2025-09-25 15:32:00,2025-09-25 15:18:56,2025-09-25 15:11:00,2025-09-25 15:53:00,0,24.27095,120.58158
DLV-20250925-04907,R-08,D-03,2025-09-25 12:27:00,2025-09-25 12:28:08,2025-09-25 12:03:00,2025-09-25 12:51:00,0,24.28998,120.58669
DLV-20250925-04908,R-08,D-03,2025-09-25 18:04:00,2025-09-25 17:45:50,2025-09-25 17:38:00,2025-09-25 18:30:00,0,24.29723,120.64372
DLV-20250925-04909,R-08,D-03,2025-09-25 16:27:00,2025-09-25 16:25:47,2025-09-25 16:01:00,2025-09-25 16:53:00,0,24.298,120.59241
DLV-20250925-04910,R-08,D-09,2025-09-25 14:23:00,2025-09-25 14:36:37,2025-09-25 13:58:00,2025-09-25 14:48:00,0,24.30345,120.64957
DLV-20250925-04911,R-08,D-06,2025-09-25 12:00:00,2025-09-25 11:47:39,2025-09-25 11:41:00,2025-09-25 12:19:00,0,24.29376,120.64958
DLV-20250925-04912,R-08,D-03,2025-09-25 18:59:00,2025-09-25 19:12:06,2025-09-25 18:40:00,2025-09-25 19:18:00,0,24.28511,120.629
DLV-20250925-04913,R-08,D-03,2025-09-25 14:46:00,2025-09-25 14:54:45,2025-09-25 14:18:00,2025-09-25 15:14:00,0,24.32546,120.61284
DLV-20250925-04914,R-08,D-09,2025-09-25 13:54:00,2025-09-25 13:47:05,2025-09-25 13:24:00,2025-09-25 14:24:00,0,24.27216,120.60879
DLV-20250925-04915,R-08,D-03,2025-09-25 16:43:00,2025-09-25 16:51:28,2025-09-25 16:25:00,2025-09-25 17:01:00,0,24.32386,120.58983
DLV-20250925-04916,R-08,D-09,2025-09-25 14:46:00,2025-09-25 14:57:48,2025-09-25 14:30:00,2025-09-25 15:02:00,0,24.25393,120.62319
DLV-20250925-04917,R-08,D-06,2025-09-25 15:47:00,2025-09-25 15:36:34,2025-09-25 15:21:00,2025-09-25 16:13:00,0,24.30977,120.60707
DLV-20250925-04918,R-08,D-03,2025-09-25 19:00:00,2025-09-25 19:33:47,2025-09-25 18:45:00,2025-09-25 19:15:00,0,24.30134,120.65117
DLV-20250925-04919,R-08,D-06,2025-09-25 16:38:00,2025-09-25 16:39:34,2025-09-25 16:08:00,2025-09-25 17:08:00,0,24.2708,120.61996
DLV-20250925-04920,R-08,D-03,2025-09-25 18:13:00,2025-09-25 18:03:19,2025-09-25 17:45:00,2025-09-25 18:41:00,0,24.31641,120.64286
DLV-20250925-04921,R-08,D-06,2025-09-25 15:48:00,2025-09-25 15:34:22,2025-09-25 15:26:00,2025-09-25 16:10:00,0,24.28554,120.60212
DLV-20250925-04922,R-08,D-09,2025-09-25 15:14:00,2025-09-25 15:38:36,2025-09-25 14:53:00,2025-09-25 15:35:00,0,24.29617,120.64885
DLV-20250925-04923,R-08,D-03,2025-09-25 15:58:00,2025-09-25 16:09:03,2025-09-25 15:41:00,2025-09-25 16:15:00,0,24.26451,120.61879
DLV-20250925-04924,R-08,D-03,2025-09-25 17:56:00,2025-09-25 17:47:08,2025-09-25 17:26:00,2025-09-25 18:26:00,0,24.32896,120.58402
DLV-20250925-04925,R-09,D-08,2025-09-25 18:18:00,2025-09-25 18:52:47,2025-09-25 18:03:00,2025-09-25 18:33:00,0,24.03045,120.69334
DLV-20250925-04926,R-09,D-12,2025-09-25 16:55:00,2025-09-25 17:08:00,2025-09-25 16:35:00,2025-09-25 17:15:00,0,24.04157,120.73596
DLV-20250925-04927,R-09,D-10,2025-09-25 16:15:00,2025-09-25 16:06:38,2025-09-25 15:47:00,2025-09-25 16:43:00,0,24.06577,120.72009
DLV-20250925-04928,R-09,D-10,2025-09-25 18:07:00,2025-09-25 18:09:28,2025-09-25 17:43:00,2025-09-25 18:31:00,0,24.07766,120.69111
DLV-20250925-04929,R-09,D-10,2025-09-25 12:39:00,2025-09-25 12:25:16,2025-09-25 12:13:00,2025-09-25 13:05:00,0,24.0845,120.70048
DLV-20250925-04930,R-09,D-12,2025-09-25 19:43:00,2025-09-25 19:52:09,2025-09-25 19:17:00,2025-09-25 20:09:00,0,24.03958,120.72398
